Molecule ChEMBL ID,Smiles,IC50_nM,pIC50
CHEMBL551258,Clc1ccc(OCc2nnc3sc(SSc4nn5c(COc6ccc(Cl)cc6)nnc5s4)nn23)cc1,820.0,6.09
CHEMBL5527848,CC(C)c1cnn2c(NCc3ccc(NC(=O)C4(F)CC4)cc3)nc(NC3CCOCC3)nc12,805.8,6.09
CHEMBL5268968,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)c4ccccc4)c3)cc12)c1ccccc1,813.0,6.09
CHEMBL3298311,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(C(F)(F)F)c(F)c1)CC2,821.0,6.09
CHEMBL186396,CN1CCN(CCOc2cc(F)c(C(=O)c3c(N)nc4ccc(C(=O)c5c(Cl)cccc5Cl)cn34)c(F)c2)CC1,812.0,6.09
CHEMBL5089164,Cn1ccc2cc(Nc3ncc(C(F)(F)F)c(N[C@H]4CC[C@@H](N)CC4)n3)ccc2c1=O,830.15,6.08
CHEMBL5092606,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,834.9,6.08
CHEMBL5569109,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(-c4ccccc4Cl)c3)n2)CC1,823.0,6.08
CHEMBL5288241,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@@H](O)c5ccccc5)c4)cc23)cc1,823.0,6.08
CHEMBL3655766,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(CC3CC3)c2n1)[C@@H](C)O,830.0,6.08
CHEMBL3822962,CCc1c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)=O)CC1,832.0,6.08
CHEMBL5401267,CS(=O)(=O)N1CCc2cc(Nc3ncc(C(F)(F)F)c(NCCCN)n3)ccc2C1,833.5,6.08
CHEMBL5416999,COc1ccc2cc1COC/C=C/COCc1cccc(c1)-c1ccnc(n1)N2,860.0,6.07
CHEMBL1630110,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,850.0,6.07
CHEMBL3927078,CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccccc3)n2)c1,850.0,6.07
CHEMBL5196783,CCCn1cc(/C=N/N=C2\C(=O)Nc3ccc(C)cc32)c2ccccc21,850.0,6.07
CHEMBL1630114,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,850.0,6.07
CHEMBL456163,CC(=O)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,850.0,6.07
CHEMBL329040,NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,871.0,6.06
CHEMBL489245,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,870.0,6.06
CHEMBL315837,CC(C)n1cnc2c(NC3CCCC3)nc(NCCCO)nc21,900.0,6.05
CHEMBL1801932,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,900.0,6.05
CHEMBL189440,N#C/C=C(\c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,896.0,6.05
CHEMBL1630109,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,920.0,6.04
CHEMBL3673435,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,913.0,6.04
CHEMBL5286683,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@H](O)c5ccccc5)c4)cc23)cc1,918.0,6.04
CHEMBL5434594,Cc1ccc2c(CCNc3ccc([N+](=O)[O-])cc3C(=O)O)cn(C)c2c1,920.0,6.04
CHEMBL3651854,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,920.0,6.04
CHEMBL3918318,C[C@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1,915.0,6.04
CHEMBL1800461,Nc1nc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)cc(N2CCOCC2)n1,940.0,6.03
CHEMBL3896841,CC(C)(O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,943.0,6.03
CHEMBL6148270,c1cc(-c2cnn(CC3CC3)c2)c2cc(C3CCNCC3)[nH]c2n1,932.7,6.03
CHEMBL5413829,O=C(O)c1cc(OC(F)(F)F)ccc1NCCc1c[nH]c2ccccc12,940.0,6.03
CHEMBL193287,N[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,960.0,6.02
CHEMBL515631,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(C(C)(C)C)cc32)cc1O,960.0,6.02
CHEMBL187969,CN(C)CCOc1cc(F)c(C(=O)c2c(N)nc3ccc(C(=O)c4c(Cl)cccc4Cl)cn23)c(F)c1,984.0,6.01
CHEMBL3125732,COc1ccc(-c2nc3cc(-c4csc(C(N)=O)c4)cnc3[nH]2)cc1,984.0,6.01
CHEMBL3109953,COc1ccccc1Nc1cc2[nH]c(-c3cn[nH]c3)cc2cn1,970.0,6.01
CHEMBL3972093,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CCN1CC1CC1,1010.0,6.0
CHEMBL3906916,C[C@@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)C[C@H](C)N1,1010.0,6.0
CHEMBL333382,O=C(Nc1cc(C2CCCCC2)[nH]n1)c1ccc(Br)cc1,1000.0,6.0
CHEMBL122264,c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,1000.0,6.0
CHEMBL1964248,CN(C)CCNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,1000.0,6.0
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0,6.0
CHEMBL101311,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,1000.0,6.0
CHEMBL3961115,CCOCCN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,990.0,6.0
CHEMBL127907,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,1000.0,6.0
CHEMBL1922122,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,1000.0,6.0
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,1000.0,6.0
CHEMBL191845,O=C1NC2C=CC=CC2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1000.0,6.0
CHEMBL4439321,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,1000.0,6.0
CHEMBL340259,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,992.0,6.0
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000.0,6.0
CHEMBL4073198,COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,1000.0,6.0
CHEMBL504155,CC(=O)Nc1c[nH]nc1-c1nc2ccccc2[nH]1,990.0,6.0
CHEMBL326310,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Cl)c1,1000.0,6.0
CHEMBL114577,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Br)c1,990.0,6.0
CHEMBL446024,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,1000.0,6.0
CHEMBL5589612,CO[C@@]1(C)[C@H](O)C(=O)C(C)=C2OC(=O)c3c(C)cc(O)c(C)c3O[C@@H]21,1000.0,6.0
CHEMBL101810,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C(F)(F)F)ccc3F)n2)cc1,1000.0,6.0
CHEMBL101119,CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,1000.0,6.0
CHEMBL1234088,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1000.0,6.0
CHEMBL5283398,CN(C)CCCNC(=O)Cc1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,1000.0,6.0
CHEMBL513330,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,1000.0,6.0
